,Tweet_ID,Tweet_Text,Info,feature_a,feature_b,feature_c,created_at,location
832,390728626750369793,RT @cebudailynews: #Cebu Office of the Governor is temporarily transferred to PIO Office. Contact no. is (032) 254-3454 Fax. (032) 236-7672…,0,"21 words, the -1 word","RT,@cebudailynews,Cebu,Office,of,the,Governor,is,temporarily,transferred,to,PIO,Office,Contact,no,is,(032),2543454,Fax,(032),2367672…",", ",,
833,390729016816041984,Hoping na maka recover na ung Cebu and Bohol. #PrayForVisayas,1,"10 words, the -1 word","Hoping,na,maka,recover,na,ung,Cebu,and,Bohol,PrayForVisayas",", ",,
834,390747111039311872,#PrayForVisayas #VisayasQuake http://t.co/esTie0KD6W,1,"3 words, the -1 word","PrayForVisayas,VisayasQuake,http//tco/esTie0KD6W",", ",,
835,390748839096745984,Posted by a friend. Need help ASAP. https://t.co/bMxOLSg3ZB @philredcross #earthquakePH #bohol,1,"11 words, the 9 word","Posted,by,a,friend,Need,help,ASAP,https//tco/bMxOLSg3ZB,@philredcross,earthquakePH,bohol","@philredcross, #bohol",,
836,390754870526873600,"More than 1,200 aftershocks in #bohol #bangonvisayas #halpbohol #prayforvisayas - God Bless you all and #StaySafe",1,"16 words, the -1 word","More,than,1200,aftershocks,in,bohol,bangonvisayas,halpbohol,prayforvisayas,,God,Bless,you,all,and,StaySafe",", ",,
837,390760130158931968,God Bless #Cebu!! Keep the faith :)   #PrayForThePhilippines,1,"10 words, the -1 word","God,Bless,Cebu,Keep,the,faith,),PrayForThePhilippines",", ",,
838,390761287786852354,RT @SenatorBinay: Thank you @DickGordonDaily for speedily sending medical and rescue teams to #Bohol. @philredcross here providing assistan…,1,"18 words, the -1 word","RT,@SenatorBinay,Thank,you,@DickGordonDaily,for,speedily,sending,medical,and,rescue,teams,to,Bohol,@philredcross,here,providing,assistan…",", ",,
839,390768200004014080,Is Global Warming to Blame for the Killer Earthquake in the Philippines?: Greener IdealGlobal... http://t.co/YU4gS4Dd4g #GlobalWarming,1,"16 words, the 8 word","Is,Global,Warming,to,Blame,for,the,Killer,Earthquake,in,the,Philippines,Greener,IdealGlobal,http//tco/YU4gS4Dd4g,GlobalWarming","Killer, in",,
840,390770104243212288,"RT @QueenPetraK: Typhoon in Luzon, Earthquake in Visayas, (Bohol, Cebu), War in Mindanao, Worst of all is CORRUPTION all over Philippines #…",1,"22 words, the 5 word","RT,@QueenPetraK,Typhoon,in,Luzon,Earthquake,in,Visayas,(Bohol,Cebu),War,in,Mindanao,Worst,of,all,is,CORRUPTION,all,over,Philippines,…","Luzon,, in",,
841,390771295396188160,"RT @QueenPetraK: Typhoon in Luzon, Earthquake in Visayas, (Bohol, Cebu), War in Mindanao, Worst of all is CORRUPTION all over Philippines #…",1,"22 words, the 5 word","RT,@QueenPetraK,Typhoon,in,Luzon,Earthquake,in,Visayas,(Bohol,Cebu),War,in,Mindanao,Worst,of,all,is,CORRUPTION,all,over,Philippines,…","Luzon,, in",,
842,390787338630356992,RT @SydneyyyKeith: @SoffiaxAlexeis @shivonleigh Keep safe guys!! #PrayForCebu #PrayForBohol,1,"9 words, the -1 word","RT,@SydneyyyKeith,@SoffiaxAlexeis,@shivonleigh,Keep,safe,guys,PrayForCebu,PrayForBohol",", ",,
843,390789511262658560,"RT @WorldVisionPH: In your safe place,u can join the #reliefPH efforts for #earthquakePH survivors.Help online http://t.co/d1WSlPDsoc http:…",1,"17 words, the 12 word","RT,@WorldVisionPH,In,your,safe,placeu,can,join,the,reliefPH,efforts,for,earthquakePH,survivorsHelp,online,http//tco/d1WSlPDsoc,http…","for, survivors.Help",,
844,390803927110660096,"RT @TheEIU_Asia: For now, we believe that the #Philippines' economic growth prospects remain unaffected by the Bohol earthquake.",1,"18 words, the 17 word","RT,@TheEIU_Asia,For,now,we,believe,that,the,Philippines',economic,growth,prospects,remain,unaffected,by,the,Bohol,earthquake","Bohol, ",,
845,390808113013862400,Philippines struggles to deliver quake relief - http://t.co/6Rzet8TCaJ - from @Taptu,1,"11 words, the -1 word","Philippines,struggles,to,deliver,quake,relief,,http//tco/6Rzet8TCaJ,,from,@Taptu",", ",,
846,390810914812739584,"Lead us to a Place, Guide us with your Grace, To a Place were will be Safe ♥ #PrayForBohol #LSS ★",1,"21 words, the -1 word","Lead,us,to,a,Place,Guide,us,with,your,Grace,To,a,Place,were,will,be,Safe,♥,PrayForBohol,LSS,★",", ",,
847,390812676407840770,#PrayForBohol http://t.co/7ypYVqZiaQ,1,"2 words, the -1 word","PrayForBohol,http//tco/7ypYVqZiaQ",", ",,
848,390818263212380160,"RT @akoposimarcelo: #PrayForVisayas Dear God, please help us. Amen.",1,"9 words, the -1 word","RT,@akoposimarcelo,PrayForVisayas,Dear,God,please,help,us,Amen",", ",,
849,390825204777500672,"The October 15, 2013 M 7.1 earthquake near the city of Catigbian on Bohol Island, Philippines, occurred as the... http://t.co/io8gRphpvj",1,"20 words, the 6 word","The,October,15,2013,M,71,earthquake,near,the,city,of,Catigbian,on,Bohol,Island,Philippines,occurred,as,the,http//tco/io8gRphpvj","7.1, near",,
850,390828769973243904,RT @aLeyCarLlia_: Pray for the Philippines #Bohol,1,"7 words, the -1 word","RT,@aLeyCarLlia_,Pray,for,the,Philippines,Bohol",", ",,
851,390831689200459777,RT @UN: Philippines: UN agencies arriving to assist with post-quake relief effort http://t.co/vyhd99lpoA,1,"13 words, the -1 word","RT,@UN,Philippines,UN,agencies,arriving,to,assist,with,postquake,relief,effort,http//tco/vyhd99lpoA",", ",,
852,390834306416791552,RT @mai__zamora: Thank you Lord for @WorldVisionPH teams' safe travels from the quake-affected areas in Bohol. #PrayForVisayas,1,"17 words, the -1 word","RT,@mai__zamora,Thank,you,Lord,for,@WorldVisionPH,teams',safe,travels,from,the,quakeaffected,areas,in,Bohol,PrayForVisayas",", ",,
853,390845777846624256,Toll climbs in Philippines quake http://t.co/CfzYk7U8sL,1,"6 words, the -1 word","Toll,climbs,in,Philippines,quake,http//tco/CfzYk7U8sL",", ",,
854,390849317864357888,Update: LDS missionaries ran to safety during quake in Philippines http://t.co/1fm99RFURL,1,"11 words, the -1 word","Update,LDS,missionaries,ran,to,safety,during,quake,in,Philippines,http//tco/1fm99RFURL",", ",,
855,390856938910531584,"My mom's relatives in Bohol, please stay safe. #PrayForBohol.",1,"9 words, the -1 word","My,mom's,relatives,in,Bohol,please,stay,safe,PrayForBohol",", ",,
856,390861477139476480,Powerful Earthquake Strikes the Philippines: Here are the heartbreaking photos of the aftermath http://t.co/n30iaLnpTU,1,"14 words, the 1 word","Powerful,Earthquake,Strikes,the,Philippines,Here,are,the,heartbreaking,photos,of,the,aftermath,http//tco/n30iaLnpTU","Powerful, Strikes",,
857,390866313155215360,Ano kaya nangyari sa mga tarsier? #bohol #instapic #instasize #instadaily #tbt #ThrowbackThursday @ Bohol http://t.co/L92A7RSuzo,1,"15 words, the -1 word","Ano,kaya,nangyari,sa,mga,tarsier,bohol,instapic,instasize,instadaily,tbt,ThrowbackThursday,@,Bohol,http//tco/L92A7RSuzo",", ",,
858,390868808774475776,"Very Strong Earthquake Mindanao, Philippines on October 15, 2013 | Earthquakes http://t.co/FIdzjU1uWS",1,"12 words, the 2 word","Very,Strong,Earthquake,Mindanao,Philippines,on,October,15,2013,|,Earthquakes,http//tco/FIdzjU1uWS","Strong, Mindanao,",,
859,390873061815095296,"RT @WorldVisionPH: #PrayForVisayas #earthquakePH survivors. And if you can, donate for shelter assistance through http://t.co/4TZYOvakq4 ht…",1,"16 words, the 3 word","RT,@WorldVisionPH,PrayForVisayas,earthquakePH,survivors,And,if,you,can,donate,for,shelter,assistance,through,http//tco/4TZYOvakq4,ht…","#PrayForVisayas, survivors.",,
860,390897212592373760,#hotnews: Toll climbs in Philippines quake http://t.co/PYE7oInHQ7 #cnn,1,"8 words, the -1 word","hotnews,Toll,climbs,in,Philippines,quake,http//tco/PYE7oInHQ7,cnn",", ",,
861,390915524919832576,RT @in_focus: Powerful earthquake strikes the #Philippines - photos of the aftermath of Tuesday's magnitude 7.2 quake http://t.co/jneK1A89cZ,1,"18 words, the 3 word","RT,@in_focus,Powerful,earthquake,strikes,the,Philippines,,photos,of,the,aftermath,of,Tuesday's,magnitude,72,quake,http//tco/jneK1A89cZ","Powerful, strikes",,
862,390927524852547584,#Earthquake #Philippines – #engineering design right: http://t.co/u8Y22DnJcF #EarthquakePH,1,"8 words, the 0 word","Earthquake,Philippines,–,engineering,design,right,http//tco/u8Y22DnJcF,EarthquakePH",", #Philippines",,
863,390954565501456384,"RT @safeworld4women: R @WEAVEWOMEN: CALL FOR HELP - BOHOL, PHILIPPINES EARTHQUAKE RELIEF Donations needed urgently to support relief and.. …",1,"20 words, the 10 word","RT,@safeworld4women,R,@WEAVEWOMEN,CALL,FOR,HELP,,BOHOL,PHILIPPINES,EARTHQUAKE,RELIEF,Donations,needed,urgently,to,support,relief,and,…","PHILIPPINES, RELIEF",,
864,390959401567535104,RT @HuffPostGreen: WATCH: Video captures devastating power of Philippines quake http://t.co/8a4LP8teF4,1,"11 words, the -1 word","RT,@HuffPostGreen,WATCH,Video,captures,devastating,power,of,Philippines,quake,http//tco/8a4LP8teF4",", ",,
865,390961045701160960,RT @markmedina2011: Cebu Medical Center posibleng Idemolish dahil sa lindol:-( #PrayForBohol #PrayForCebu #HealOurLand #24Oras,1,"14 words, the -1 word","RT,@markmedina2011,Cebu,Medical,Center,posibleng,Idemolish,dahil,sa,lindol(,PrayForBohol,PrayForCebu,HealOurLand,24Oras",", ",,
866,390980821873463296,RT @PhezzzD: We continue to #PrayForVisayas and all the affected areas. Keep safe everyone! Godbless us! #FAITH #HOPE #LOVE http://t.co/XB4…,1,"20 words, the -1 word","RT,@PhezzzD,We,continue,to,PrayForVisayas,and,all,the,affected,areas,Keep,safe,everyone,Godbless,us,FAITH,HOPE,LOVE,http//tco/XB4…",", ",,
867,390994101014769665,Earthquake News: Philippines Earthquake Video Captures Power Of Mother Nature - Huffington Post: Philippines E... http://t.co/16cQ4huI3L,1,"16 words, the 0 word","Earthquake,News,Philippines,Earthquake,Video,Captures,Power,Of,Mother,Nature,,Huffington,Post,Philippines,E,http//tco/16cQ4huI3L",", News:",,
868,391023637311942656,lets pray for the victims of earthquake in the philippines,1,"10 words, the 6 word","lets,pray,for,the,victims,of,earthquake,in,the,philippines","of, in",,
869,391026267136335872,@DohertyShannen please pray for the Philippines earthquake...love you Shannen! Manila Loves you!!!!!!!!,1,"12 words, the 6 word","@DohertyShannen,please,pray,for,the,Philippines,earthquakelove,you,Shannen,Manila,Loves,you","Philippines, you",,
870,391034110501588992,"#Bohol grabe ang lindol!yung mga kababayan natin!! Haist,mzta kya mga tarsier doon?♥♡♥♡♥♡",1,"12 words, the -1 word","Bohol,grabe,ang,lindolyung,mga,kababayan,natin,Haistmzta,kya,mga,tarsier,doon♥♡♥♡♥♡",", ",,
871,391095007592988672,"Pls. pray for Tubigon, Bohol and Cebu city in the Philippines. Earthquake 7.2 magnitude. -Stay positive Philippines no matter what!",1,"20 words, the 11 word","Pls,pray,for,Tubigon,Bohol,and,Cebu,city,in,the,Philippines,Earthquake,72,magnitude,Stay,positive,Philippines,no,matter,what","Philippines., 7.2",,
872,391099180938452992,Yesterday @ DSWD Region VII Office! ツ #Volunteer #ReliefGoods #Repacking #Bohol #Earthquake http://t.co/mNXolGUEQM,1,"13 words, the 11 word","Yesterday,@,DSWD,Region,VII,Office,ツ,Volunteer,ReliefGoods,Repacking,Bohol,Earthquake,http//tco/mNXolGUEQM","#Bohol, http://t.co/mNXolGUEQM",,
873,391100099473842176,"Smangat! “@josephinepipin: Osssshhhhhhhhhh Philippines earthquake response #Bohol #Cebu is calling, so hard to decide now. :(”",1,"16 words, the 4 word","Smangat,“@josephinepipin,Osssshhhhhhhhhh,Philippines,earthquake,response,Bohol,Cebu,is,calling,so,hard,to,decide,now,(”","Philippines, response",,
874,391100573451169792,RT @Aquino4Randy: RT @TSabornido Let's help our brothers and sisters. Together we can make things happen. #Bohol http://t.co/gb46L1tfFS #Ba…,1,"19 words, the -1 word","RT,@Aquino4Randy,RT,@TSabornido,Let's,help,our,brothers,and,sisters,Together,we,can,make,things,happen,Bohol,http//tco/gb46L1tfFS,Ba…",", ",,
875,391109385671696384,"RT @NewEarthquake: 4.6 earthquake, 5km E of Sagbayan, Philippines. Oct 18 15:24 at epicenter (24m ago, depth 21km). http://t.co/M13on53qjZ",1,"19 words, the 1 word","RT,@NewEarthquake,46,earthquake,5km,E,of,Sagbayan,Philippines,Oct,18,1524,at,epicenter,(24m,ago,depth,21km),http//tco/M13on53qjZ","RT, 4.6",,
876,391120290849095680,"(CNN) - The death toll from the magnitude-7.1 earthquake in the central Philippines rose Thursday to 161,... http://t.co/NzsYAo1Km9",1,"18 words, the 8 word","(CNN),,The,death,toll,from,the,magnitude71,earthquake,in,the,central,Philippines,rose,Thursday,to,161,http//tco/NzsYAo1Km9","magnitude-7.1, in",,
877,391120710279917569,"RT @eu_echo: Bohol #earthquake, #Philippines toll continues rising. Latest: 171 killed, 375 injured, 20 missing &amp;162 500 displaced http://t…",1,"19 words, the 3 word","RT,@eu_echo,Bohol,earthquake,Philippines,toll,continues,rising,Latest,171,killed,375,injured,20,missing,&amp162,500,displaced,http//t…","Bohol, #Philippines",,
878,391122174108385280,#Bohol http://t.co/8TFA4wzxZZ,1,"2 words, the -1 word","Bohol,http//tco/8TFA4wzxZZ",", ",,
879,391124380303888384,Nakaka'freak every time mag shake ang ground. Just another strong shock a minute ago. :( #Cebu #Earthquake,1,"17 words, the 16 word","Nakaka'freak,every,time,mag,shake,ang,ground,Just,another,strong,shock,a,minute,ago,(,Cebu,Earthquake","#Cebu, ",,
880,391150594725269504,Philippines Star &gt; 2 more bodies recovered in quake-hit provinces; deaths at 173 http://t.co/vHAs9GQdv8,1,"14 words, the -1 word","Philippines,Star,&gt,2,more,bodies,recovered,in,quakehit,provinces,deaths,at,173,http//tco/vHAs9GQdv8",", ",,
881,391152863834959873,Toll climbs in Philippines quake http://t.co/KneURSlzhY,1,"6 words, the -1 word","Toll,climbs,in,Philippines,quake,http//tco/KneURSlzhY",", ",,
882,391154763850850304,Just read reports on a quake in Philippines a church breaking down in cebu.. @triciangeli hope all is well dear ??,1,"21 words, the -1 word","Just,read,reports,on,a,quake,in,Philippines,a,church,breaking,down,in,cebu,@triciangeli,hope,all,is,well,dear,",", ",,
883,391159302099980289,overjoyed with the support from colleagues and friends. first batch of relief goods will reach #Bohol tomorrow. still accepting donations.,1,"20 words, the -1 word","overjoyed,with,the,support,from,colleagues,and,friends,first,batch,of,relief,goods,will,reach,Bohol,tomorrow,still,accepting,donations",", ",,
884,391161520878411776,"RT @ABSCBNShowbiz: Aboitiz, Sharon donate P2M for quake victims: MANILA, Philippines - The Aboitiz group's corporate social devel... http:/…",1,"19 words, the -1 word","RT,@ABSCBNShowbiz,Aboitiz,Sharon,donate,P2M,for,quake,victims,MANILA,Philippines,,The,Aboitiz,group's,corporate,social,devel,http/…",", ",,
885,391184862184357888,"Guys we badly need your help for the victims of 7.2 earthquake last tuesday in Bohol,Philippines.We need food,water,gasoline,and candles.",1,"19 words, the 11 word","Guys,we,badly,need,your,help,for,the,victims,of,72,earthquake,last,tuesday,in,BoholPhilippinesWe,need,foodwatergasolineand,candles","7.2, last",,
886,391187110319128576,RT @haziel_rosell: HINAOT UNTA NGA MU ABOT NIS ILANG PADUL.NGAN #BOHOL #WATER #CANNEDGOODS #biscuits #share #blessings… http://t.co/UMFRTmy…,1,"17 words, the -1 word","RT,@haziel_rosell,HINAOT,UNTA,NGA,MU,ABOT,NIS,ILANG,PADULNGAN,BOHOL,WATER,CANNEDGOODS,biscuits,share,blessings…,http//tco/UMFRTmy…",", ",,
887,391215379915505664,"RT @lady_jof: Kakaiba balitang #lindol s bohol at cebu,kkagulantang! Pro kkaiba dn c ka #FredieAguilar wid his bagets girl,ikaw na! :D #TVP…",1,"22 words, the -1 word","RT,@lady_jof,Kakaiba,balitang,lindol,s,bohol,at,cebukkagulantang,Pro,kkaiba,dn,c,ka,FredieAguilar,wid,his,bagets,girlikaw,na,D,TVP…",", ",,
888,391234459829153794,#INDUCTION Quake video shows nature's power: The bell tower of the oldest church in the Philippines... http://t.co/0POXkVFno1 #INDUCTION,1,"18 words, the -1 word","INDUCTION,Quake,video,shows,nature's,power,The,bell,tower,of,the,oldest,church,in,the,Philippines,http//tco/0POXkVFno1,INDUCTION",", ",,
889,391234770186686464,[BNN PH News] Struggling to reach Philippines earthquake survivors http://t.co/I5mL04wDO4,1,"10 words, the 7 word","[BNN,PH,News],Struggling,to,reach,Philippines,earthquake,survivors,http//tco/I5mL04wDO4","Philippines, survivors",,
890,391248611402457089,RT @BBCWorld: Baby born in tent after mother treks through Philippines quake rubble http://t.co/IcElmALzVE &amp; http://t.co/LO2Q43BA7D,1,"16 words, the -1 word","RT,@BBCWorld,Baby,born,in,tent,after,mother,treks,through,Philippines,quake,rubble,http//tco/IcElmALzVE,&amp,http//tco/LO2Q43BA7D",", ",,
891,391252843430027264,God Almighty RT “@BBCWorld: Baby born in tent after mother treks through Philippines quake  http://t.co/S8YlJ3lVLO &amp; http://t.co/yx0Rv79rxA”,1,"18 words, the -1 word","God,Almighty,RT,“@BBCWorld,Baby,born,in,tent,after,mother,treks,through,Philippines,quake,http//tco/S8YlJ3lVLO,&amp,http//tco/yx0Rv79rxA”",", ",,
892,391253984284901377,RT @STForeignDesk: Death toll in Philippines earthquake jumps to 93. http://t.co/uCkpZrOPPZ http://t.co/a1pNV1uKUS,1,"12 words, the 6 word","RT,@STForeignDesk,Death,toll,in,Philippines,earthquake,jumps,to,93,http//tco/uCkpZrOPPZ,http//tco/a1pNV1uKUS","Philippines, jumps",,
893,391274611876167680,"@paulocoelho Bohol, Philippines has been hit by a 7.2 mag earthquake, 90% homeless, no food water &amp; medicine.Pls!!! http://t.co/fSaXm7m6vm",1,"19 words, the 10 word","@paulocoelho,Bohol,Philippines,has,been,hit,by,a,72,mag,earthquake,90%,homeless,no,food,water,&amp,medicinePls,http//tco/fSaXm7m6vm","mag, 90%",,
894,391290961285758976,@philredcross You may help Bohol victims thru Red Cross Donate-a-Load. Just key in RED &lt;AMOUNT&gt; to 2899 for Globe &amp; 4143 for Smart. #Bohol,1,"24 words, the -1 word","@philredcross,You,may,help,Bohol,victims,thru,Red,Cross,DonateaLoad,Just,key,in,RED,&ltAMOUNT&gt,to,2899,for,Globe,&amp,4143,for,Smart,Bohol",", ",,
895,391330941374697473,"#Earthquake M 4.5 - 12km E of El Pardo, Philippines: Time2013-10-18 17:09:06 UTC2013-10-19 01:09:06 +08:00 at ... http://t.co/IjrBDG4AH9",1,"18 words, the 0 word","Earthquake,M,45,,12km,E,of,El,Pardo,Philippines,Time20131018,170906,UTC20131019,010906,+0800,at,,http//tco/IjrBDG4AH9",", M",,
896,391341565547134977,RT @dolandcastro: #PRAYFORCEBU #PRAYFORBOHOL #PRAYFORPHILIPPINES #tvpatrol live report #earthquakePH #ndrrmc http://t.co/J1wQlHNydV,1,"11 words, the 8 word","RT,@dolandcastro,PRAYFORCEBU,PRAYFORBOHOL,PRAYFORPHILIPPINES,tvpatrol,live,report,earthquakePH,ndrrmc,http//tco/J1wQlHNydV","report, #ndrrmc",,
897,391352751763881984,Death toll climbs to 161 in Philippines earthquake,1,"8 words, the 7 word","Death,toll,climbs,to,161,in,Philippines,earthquake","Philippines, ",,
898,391358577647943680,"@UMC_UMCORNOT NEAR Bohol but IN Bohol, Philippines.the town of Sagbayan-earthquake's center-wher Sagbayan United Methodist Church's located",1,"16 words, the 9 word","@UMC_UMCORNOT,NEAR,Bohol,but,IN,Bohol,Philippinesthe,town,of,Sagbayanearthquake's,centerwher,Sagbayan,United,Methodist,Church's,located","of, center-wher",,
899,391364286108282880,RT @JLin7: @JLINfoundation: Prayers go out to the people affected by the earthquake that hit the Philippines today prayers for sure...was…,1,"21 words, the 12 word","RT,@JLin7,@JLINfoundation,Prayers,go,out,to,the,people,affected,by,the,earthquake,that,hit,the,Philippines,today,prayers,for,surewas…","the, that",,
900,391383634420043776,#FotoPeriodismo Powerful earthquake strikes the Philippines: A powerful 7.2 earthquake hit t... http://t.co/cS7PU4lasr Via  @big_picture,1,"16 words, the 2 word","FotoPeriodismo,Powerful,earthquake,strikes,the,Philippines,A,powerful,72,earthquake,hit,t,http//tco/cS7PU4lasr,Via,@big_picture","Powerful, strikes",,
901,391400822673641472,"earthquake in the Philippines, hope my family is okkkk :((",1,"10 words, the 0 word","earthquake,in,the,Philippines,hope,my,family,is,okkkk,((",", in",,
902,391452454551703552,ATTN: #BAISANONS! #BaisanonsForBohol #StayStrongBohol #PrayForVisayas | http://t.co/FJDBCDJ7ko http://t.co/mvaSSxKWUk,1,"8 words, the -1 word","ATTN,BAISANONS,BaisanonsForBohol,StayStrongBohol,PrayForVisayas,|,http//tco/FJDBCDJ7ko,http//tco/mvaSSxKWUk",", ",,
903,391460700561756162,RT @rapplerdotcom: #ReliefPH: Help people affected by the Visayas Earthquake. Here's how: http://t.co/dFRQ78HMnO,1,"13 words, the 9 word","RT,@rapplerdotcom,ReliefPH,Help,people,affected,by,the,Visayas,Earthquake,Here's,how,http//tco/dFRQ78HMnO","Visayas, Here's",,
904,391478975169445888,"RT @dost_pagasa: THUNDERSTORM ADVISORY No.10#VPRSD  4:19PM (19OCT'13)    Expect thunderstorm over  #Bohol (Bilar, Loboc, Dimiao) &amp;... http:…",1,"21 words, the -1 word","RT,@dost_pagasa,THUNDERSTORM,ADVISORY,No10VPRSD,419PM,(19OCT'13),Expect,thunderstorm,over,Bohol,(Bilar,Loboc,Dimiao),&amp,http…",", ",,
905,391489599312117761,Nakakalungkot. Nakakaawa talaga yung mga taga bohol :(( Sana makabangon sila agad. #prayforbohol #FailonNgayon,1,"14 words, the -1 word","Nakakalungkot,Nakakaawa,talaga,yung,mga,taga,bohol,((,Sana,makabangon,sila,agad,prayforbohol,FailonNgayon",", ",,
906,391501607617458176,Here's how you can help the Visayas quake victims. Give generously as you possibly can. #ReliefPH… http://t.co/QzN1T2MDkL,1,"17 words, the -1 word","Here's,how,you,can,help,the,Visayas,quake,victims,Give,generously,as,you,possibly,can,ReliefPH…,http//tco/QzN1T2MDkL",", ",,
907,391526328832253952,that was kind of strong aftershock we got here in #Cebu,1,"11 words, the -1 word","that,was,kind,of,strong,aftershock,we,got,here,in,Cebu",", ",,
908,391538341314719745,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros... http://t.co/eyDa8r2cgQ,1,"18 words, the 11 word","183,dead,in,Philippines,quake,The,death,toll,from,the,magnitude71,earthquake,in,the,central,Philippines,ros,http//tco/eyDa8r2cgQ","magnitude-7.1, in",,
909,391538764968755200,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros... http://t.co/F1R8VUdgoA,1,"18 words, the 11 word","183,dead,in,Philippines,quake,The,death,toll,from,the,magnitude71,earthquake,in,the,central,Philippines,ros,http//tco/F1R8VUdgoA","magnitude-7.1, in",,
910,391538869826363392,MNento 183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippi... http://t.co/9eIrpdFyhI,1,"18 words, the 12 word","MNento,183,dead,in,Philippines,quake,The,death,toll,from,the,magnitude71,earthquake,in,the,central,Philippi,http//tco/9eIrpdFyhI","magnitude-7.1, in",,
911,391539360543170560,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros... http://t.co/P1XMsQP4o9,1,"18 words, the 11 word","183,dead,in,Philippines,quake,The,death,toll,from,the,magnitude71,earthquake,in,the,central,Philippines,ros,http//tco/P1XMsQP4o9","magnitude-7.1, in",,
912,391540065177845760,Death toll climbs to 183 in Philippines earthquake http://t.co/yDlZQfjpzB,1,"9 words, the 7 word","Death,toll,climbs,to,183,in,Philippines,earthquake,http//tco/yDlZQfjpzB","Philippines, http://t.co/yDlZQfjpzB",,
913,391540522352783360,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros... http://t.co/PKJhMCA3xi,1,"18 words, the 11 word","183,dead,in,Philippines,quake,The,death,toll,from,the,magnitude71,earthquake,in,the,central,Philippines,ros,http//tco/PKJhMCA3xi","magnitude-7.1, in",,
914,391564195021336576,Philippines quake toll rises to 183 ... http://t.co/0k8sXAQGKw,1,"8 words, the -1 word","Philippines,quake,toll,rises,to,183,,http//tco/0k8sXAQGKw",", ",,
915,391585225253220352,Death toll climbs to 183 in Philippines earthquake http://t.co/FGoF2NB6GO,1,"9 words, the 7 word","Death,toll,climbs,to,183,in,Philippines,earthquake,http//tco/FGoF2NB6GO","Philippines, http://t.co/FGoF2NB6GO",,
916,391606733665099777,@toohsuite 183 now dead in Philippines quake,1,"7 words, the -1 word","@toohsuite,183,now,dead,in,Philippines,quake",", ",,
917,391606809149972480,@mc_nelson_inxs 183 now dead in Philippines quake: The death toll from the magnitude-7.1 earth... http://t.co/bXPhdDwdLm @mc_nelson_inxs,1,"16 words, the -1 word","@mc_nelson_inxs,183,now,dead,in,Philippines,quake,The,death,toll,from,the,magnitude71,earth,http//tco/bXPhdDwdLm,@mc_nelson_inxs",", ",,
918,391676069691940864,Another quake shook Bohol and Cebu. Stay safe people of Bohol and Cebu! Have a blessed Sunday!! #BangonSugBohol #Cebu #Bohol #PrayForVisayas,1,"21 words, the -1 word","Another,quake,shook,Bohol,and,Cebu,Stay,safe,people,of,Bohol,and,Cebu,Have,a,blessed,Sunday,BangonSugBohol,Cebu,Bohol,PrayForVisayas",", ",,
919,391677764178554880,"#Philippines: Over 1,900 aftershocks recorded so far after 7.2 magnitude #earthquake | The Philippine Star - http://t.co/NJxWKXQKxq",1,"17 words, the 10 word","Philippines,Over,1900,aftershocks,recorded,so,far,after,72,magnitude,earthquake,|,The,Philippine,Star,,http//tco/NJxWKXQKxq","magnitude, |",,
920,391679752295026688,"Earthquake: 2013-10-20 05:30HKT M5.3 [9.6N,124.0E] in Mindanao, Philippines http://t.co/xEXJXrmJR5",1,"9 words, the 0 word","Earthquake,20131020,0530HKT,M53,[96N1240E],in,Mindanao,Philippines,http//tco/xEXJXrmJR5",", 2013-10-20",Sat Oct 19 21:38:24 +0000 2013,
921,391713705185914880,"Off to Bohol, Philippines and visit those earthquake victims!!!",1,"9 words, the 7 word","Off,to,Bohol,Philippines,and,visit,those,earthquake,victims","those, victims!!!",,
922,391716876092329984,RT @YengPLUGGEDin: #prayforVisayas http://t.co/agVqERzotE,1,"4 words, the -1 word","RT,@YengPLUGGEDin,prayforVisayas,http//tco/agVqERzotE",", ",Sun Oct 20 00:05:55 +0000 2013,
923,391717731713560576,"RT @sunstaronline: Tremor felt in #Cebu at 6:38am was M4, with a depth of 6km, 36km still NE of Tagbilaran, #Bohol. #earthquakePH",1,"22 words, the 21 word","RT,@sunstaronline,Tremor,felt,in,Cebu,at,638am,was,M4,with,a,depth,of,6km,36km,still,NE,of,Tagbilaran,Bohol,earthquakePH","#Bohol., ",Sun Oct 20 00:09:19 +0000 2013,
924,391721426895392769,RT @ryanb0n: God Bless #Philippines #pray for #Cebu Bohol #TheRealUNLI for #Android  Sino c Angel Locsin The Legal Wife  Have Blessed Sunda…,1,"24 words, the -1 word","RT,@ryanb0n,God,Bless,Philippines,pray,for,Cebu,Bohol,TheRealUNLI,for,Android,Sino,c,Angel,Locsin,The,Legal,Wife,Have,Blessed,Sunda…",", ",Sun Oct 20 00:24:00 +0000 2013,
